No Sensor found on bus! Rescanning...
No Sensor found on bus! Rescanning...
✖ WiFi connection lost
🔄 WiFi disconnected, retrying...
✖ WiFi connection lost
No Sensor found on bus! Rescanning...
No Sensor found on bus! Rescanning...
✖ WiFi connection lost
🔄 WiFi disconnected, retrying...
✖ WiFi connection lost
No Sensor found on bus! Rescanning...
No Sensor found on bus! Rescanning...
✖ WiFi connection lost
🔄 WiFi disconnected, retrying...
✖ WiFi connection lost
⚠ WiFi connection timeout (20s). Falling back to AP Setup Mode!
✖ WiFi connection lost
🚀 AP Mode active. SSID: 'Pool-Controller-Setup'. IP: 192.168.4.1
[ 73282][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73290][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73298][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73306][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73314][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73322][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73330][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73338][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73346][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73354][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73362][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73370][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73378][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73386][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73394][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73402][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73410][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73418][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73426][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73434][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73442][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73450][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73458][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73466][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73474][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73482][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73490][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73498][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73506][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73514][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73522][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73530][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73538][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73546][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73554][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73562][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73570][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73578][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73586][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73594][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73602][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73610][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73618][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73626][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73634][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73642][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73650][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73658][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73666][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73674][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73682][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73690][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73698][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73706][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73714][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73722][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73730][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73738][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73746][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73754][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73762][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73770][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73778][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73786][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73794][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73802][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73810][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73818][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73826][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73834][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73842][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73850][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73858][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73866][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73874][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73882][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73890][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73898][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73906][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73914][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73922][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73930][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73938][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73946][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73954][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73962][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73970][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73978][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73986][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 73994][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74002][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74010][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74018][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74026][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74034][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74042][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74050][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74058][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74066][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74074][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74082][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74090][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74098][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74106][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74114][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74122][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74130][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74138][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74146][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74154][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74162][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74170][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74178][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74186][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74194][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74202][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74210][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74218][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74226][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74234][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74242][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74250][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74258][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74266][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74274][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74282][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74290][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74298][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74306][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74314][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74322][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74330][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74338][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74346][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74354][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74362][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74370][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74378][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74386][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74394][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74402][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74410][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74418][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74426][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74434][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74442][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74450][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74458][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74466][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74474][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74482][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74490][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74498][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74506][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74514][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74522][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74530][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74538][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74546][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74554][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74562][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74570][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74578][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74586][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74594][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74602][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74610][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74618][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74626][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74634][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74642][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74650][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74658][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74666][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74674][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74682][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74690][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74698][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74706][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74714][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74722][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74730][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74738][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74746][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74754][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74762][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74770][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74778][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74786][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74794][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74802][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74810][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74818][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74826][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74834][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74842][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74850][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74858][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74866][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74874][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74882][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74890][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74898][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74906][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74914][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74922][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74930][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74938][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74946][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74954][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74962][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74970][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74978][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74986][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 74994][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75002][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75010][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75018][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75026][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75034][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75042][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75050][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75058][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75066][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75074][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75082][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75090][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75098][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75106][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75114][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75122][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75130][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75138][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75146][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75154][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75162][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75170][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75178][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75186][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75194][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75202][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75210][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75218][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75226][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75234][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75242][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75250][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75258][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75266][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75274][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75282][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75290][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75298][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75306][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75314][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75322][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75330][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75338][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75346][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75354][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75362][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75370][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75378][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75386][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75394][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75402][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75410][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75418][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75426][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75434][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75442][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75450][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75458][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75466][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75474][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75482][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75490][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75498][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75506][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75514][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75522][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75530][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
[ 75538][E][WiFiUdp.cpp:221] parsePacket(): could not receive data: 9
